#arglist fromdate=20130530 untillane=31 maxdist=24395 totime=1100 mindist=22400 key=480 reliable= todate=20130530 direction=R retrieve=Submit query format= fromtime=1000 fromlane=0 aggregate=5 dvkletter= roadnumber=16
#### Begin of results ####

10D01003CC5AD007000B 24390m R- _ 1 20130530 10:10 y 123 104 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:15 y 117 103 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:20 y 106 104 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:25 y 109 103 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:30 y 102 103 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:35 y 107 104 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:40 y 114 104 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:45 y 92 105 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:50 y 108 103 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 10:55 y 113 102 2 BLK
10D01003CC5AD007000B 24390m R- _ 1 20130530 11:00 y 110 105 2 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:00 y 122 89 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:05 y 128 90 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:10 y 125 91 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:15 y 116 89 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:20 y 124 91 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:25 y 137 90 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:30 y 128 92 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:35 y 127 92 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:40 y 108 92 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:45 y 120 94 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:50 y 109 90 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 10:55 y 127 91 3 BLK
10D01003CC5AD007000F 24390m R- _ 1 20130530 11:00 y 118 91 3 BLK

#### End of results (lines produced: 314) ####
